review_id,review,rating,date,source,bank,sentiment_label,sentiment_score,normalized_sentiment,final_sentiment,identified_theme
577,liking this application good 👍,5,2025-05-07,Google Play,Bank of Abyssinia,POSITIVE,0.9996829032897949,0.9996829032897949,Positive,General/Other
578,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,Google Play,Bank of Abyssinia,NEGATIVE,0.9989790916442871,-0.9989790916442871,Negative,Account Access Issues
579,good,5,2025-05-06,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
580,good,5,2025-05-02,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
581,good,4,2025-04-30,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
582,good,4,2025-04-30,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
583,wow,5,2025-04-28,Google Play,Bank of Abyssinia,POSITIVE,0.999592125415802,0.999592125415802,Positive,General/Other
584,it's really good 👍,5,2025-04-23,Google Play,Bank of Abyssinia,POSITIVE,0.9998701810836792,0.9998701810836792,Positive,General/Other
585,Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,Google Play,Bank of Abyssinia,NEGATIVE,0.9995198249816895,-0.9995198249816895,Negative,General/Other
586,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,Google Play,Bank of Abyssinia,NEGATIVE,0.9997255206108093,-0.9997255206108093,Negative,"Account Access Issues, Transaction Performance"
587,Best,2,2025-04-19,Google Play,Bank of Abyssinia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
588,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9996699094772339,-0.9996699094772339,Negative,Transaction Performance
589,yideg,1,2025-04-18,Google Play,Bank of Abyssinia,NEGATIVE,0.7675801515579224,-0.7675801515579224,Negative,General/Other
590,great boa,5,2025-04-10,Google Play,Bank of Abyssinia,POSITIVE,0.9992689490318298,0.9992689490318298,Positive,General/Other
591,Best,5,2025-04-10,Google Play,Bank of Abyssinia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
592,boa of mobile backing,5,2025-04-09,Google Play,Bank of Abyssinia,NEGATIVE,0.980626106262207,-0.980626106262207,Negative,General/Other
593,nice,5,2025-04-09,Google Play,Bank of Abyssinia,POSITIVE,0.9998552799224854,0.9998552799224854,Positive,General/Other
594,faster bank of Abissinya,5,2025-04-08,Google Play,Bank of Abyssinia,POSITIVE,0.9722142815589905,0.9722142815589905,Positive,Transaction Performance
595,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,Google Play,Bank of Abyssinia,NEGATIVE,0.9996716976165771,-0.9996716976165771,Negative,Reliability & Bugs
596,it just doesn't work...so frustrating,1,2025-04-07,Google Play,Bank of Abyssinia,NEGATIVE,0.999774158000946,-0.999774158000946,Negative,General/Other
597,like,5,2025-04-06,Google Play,Bank of Abyssinia,POSITIVE,0.9910564422607422,0.9910564422607422,Positive,General/Other
598,it's not work correctly... you must have update it,1,2025-04-06,Google Play,Bank of Abyssinia,NEGATIVE,0.9998013377189636,-0.9998013377189636,Negative,General/Other
599,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,Google Play,Bank of Abyssinia,POSITIVE,0.9575352072715759,0.9575352072715759,Positive,"Account Access Issues, Transaction Performance"
600,after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,Google Play,Bank of Abyssinia,NEGATIVE,0.5856876373291016,-0.5856876373291016,Negative,Account Access Issues
601,good but they don't update enough don't add new things,3,2025-04-04,Google Play,Bank of Abyssinia,NEGATIVE,0.9693678617477417,-0.9693678617477417,Negative,General/Other
602,very good,5,2025-04-03,Google Play,Bank of Abyssinia,POSITIVE,0.9998520612716675,0.9998520612716675,Positive,General/Other
603,thank you,5,2025-04-02,Google Play,Bank of Abyssinia,POSITIVE,0.9998352527618408,0.9998352527618408,Positive,General/Other
604,it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,Google Play,Bank of Abyssinia,NEGATIVE,0.9990907907485962,-0.9990907907485962,Negative,Transaction Performance
605,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,Google Play,Bank of Abyssinia,NEGATIVE,0.9973751306533813,-0.9973751306533813,Negative,General/Other
606,good application,5,2025-03-30,Google Play,Bank of Abyssinia,POSITIVE,0.999854564666748,0.999854564666748,Positive,General/Other
607,this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,Google Play,Bank of Abyssinia,NEGATIVE,0.9995684027671814,-0.9995684027671814,Negative,Reliability & Bugs
608,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,Google Play,Bank of Abyssinia,NEGATIVE,0.9996182918548584,-0.9996182918548584,Negative,Account Access Issues
609,always problematic hardly works,1,2025-03-26,Google Play,Bank of Abyssinia,NEGATIVE,0.9995555281639099,-0.9995555281639099,Negative,General/Other
610,considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,Google Play,Bank of Abyssinia,NEGATIVE,0.9997418522834778,-0.9997418522834778,Negative,General/Other
611,best app,5,2025-03-25,Google Play,Bank of Abyssinia,POSITIVE,0.999686598777771,0.999686598777771,Positive,General/Other
612,very good,5,2025-03-25,Google Play,Bank of Abyssinia,POSITIVE,0.9998520612716675,0.9998520612716675,Positive,General/Other
613,"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,Google Play,Bank of Abyssinia,NEGATIVE,0.9998050332069397,-0.9998050332069397,Negative,General/Other
614,great BoA,5,2025-03-22,Google Play,Bank of Abyssinia,POSITIVE,0.9992689490318298,0.9992689490318298,Positive,General/Other
615,best,5,2025-03-21,Google Play,Bank of Abyssinia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
616,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,Google Play,Bank of Abyssinia,NEGATIVE,0.9988333582878113,-0.9988333582878113,Negative,Transaction Performance
617,good,5,2025-03-21,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
618,good,5,2025-03-19,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
619,there is no speed,1,2025-03-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9994422793388367,-0.9994422793388367,Negative,General/Other
620,"For anyone who wants to download it, just don't!!!",1,2025-03-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9993981122970581,-0.9993981122970581,Negative,General/Other
621,wonderful,5,2025-03-19,Google Play,Bank of Abyssinia,POSITIVE,0.9998772144317627,0.9998772144317627,Positive,General/Other
622,all worck,5,2025-03-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9971314668655396,-0.9971314668655396,Negative,General/Other
623,Loved it,5,2025-03-14,Google Play,Bank of Abyssinia,POSITIVE,0.9998797178268433,0.9998797178268433,Positive,General/Other
624,Wow,1,2025-03-14,Google Play,Bank of Abyssinia,POSITIVE,0.999592125415802,0.999592125415802,Positive,General/Other
625,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,Google Play,Bank of Abyssinia,NEGATIVE,0.9985970854759216,-0.9985970854759216,Negative,"Account Access Issues, Reliability & Bugs"
626,Improved to be the best,5,2025-03-11,Google Play,Bank of Abyssinia,POSITIVE,0.9998570680618286,0.9998570680618286,Positive,General/Other
627,BoA,5,2025-03-11,Google Play,Bank of Abyssinia,NEGATIVE,0.7410542964935303,-0.7410542964935303,Negative,General/Other
628,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,Google Play,Bank of Abyssinia,NEGATIVE,0.9974843263626099,-0.9974843263626099,Negative,"Transaction Performance, Reliability & Bugs"
629,BoA Greqt Ethiopian bank.,5,2025-03-11,Google Play,Bank of Abyssinia,NEGATIVE,0.845771849155426,-0.845771849155426,Negative,General/Other
630,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,Google Play,Bank of Abyssinia,NEGATIVE,0.9994600415229797,-0.9994600415229797,Negative,Reliability & Bugs
631,Almost better compared to cbe where it is not qualified for,4,2025-03-09,Google Play,Bank of Abyssinia,NEGATIVE,0.9741676449775696,-0.9741676449775696,Negative,General/Other
632,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,Google Play,Bank of Abyssinia,POSITIVE,0.9998214840888977,0.9998214840888977,Positive,General/Other
633,Wonderfull app,5,2025-03-08,Google Play,Bank of Abyssinia,POSITIVE,0.9998815059661865,0.9998815059661865,Positive,General/Other
634,i can't use this app why?,5,2025-03-07,Google Play,Bank of Abyssinia,NEGATIVE,0.9993101358413696,-0.9993101358413696,Negative,General/Other
635,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,Google Play,Bank of Abyssinia,NEGATIVE,0.9997013211250305,-0.9997013211250305,Negative,"Account Access Issues, Transaction Performance"
636,Wow,4,2025-03-05,Google Play,Bank of Abyssinia,POSITIVE,0.999592125415802,0.999592125415802,Positive,General/Other
637,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,Google Play,Bank of Abyssinia,NEGATIVE,0.9998133778572083,-0.9998133778572083,Negative,General/Other
638,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,Google Play,Bank of Abyssinia,NEGATIVE,0.9959415793418884,-0.9959415793418884,Negative,General/Other
639,Good app,5,2025-03-03,Google Play,Bank of Abyssinia,POSITIVE,0.9998493194580078,0.9998493194580078,Positive,General/Other
640,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,Google Play,Bank of Abyssinia,NEGATIVE,0.9916398525238037,-0.9916398525238037,Negative,General/Other
641,It has good features but sometimes it doesn't work...0,1,2025-03-02,Google Play,Bank of Abyssinia,NEGATIVE,0.9956711530685425,-0.9956711530685425,Negative,General/Other
642,Very poor proformance,1,2025-03-01,Google Play,Bank of Abyssinia,NEGATIVE,0.9998043179512024,-0.9998043179512024,Negative,General/Other
643,It's not opening. Really frustrating,1,2025-03-01,Google Play,Bank of Abyssinia,NEGATIVE,0.9997020363807678,-0.9997020363807678,Negative,General/Other
644,Verry Amazing App from all IB,5,2025-03-01,Google Play,Bank of Abyssinia,POSITIVE,0.9997394680976868,0.9997394680976868,Positive,General/Other
645,Not working on this days,1,2025-02-26,Google Play,Bank of Abyssinia,NEGATIVE,0.9972773194313049,-0.9972773194313049,Negative,Reliability & Bugs
646,Thank you BoA,5,2025-02-23,Google Play,Bank of Abyssinia,POSITIVE,0.9998399019241333,0.9998399019241333,Positive,General/Other
647,best banking app in the wworld,5,2025-02-22,Google Play,Bank of Abyssinia,POSITIVE,0.999572217464447,0.999572217464447,Positive,General/Other
648,Nice app and it's easy to use,5,2025-02-21,Google Play,Bank of Abyssinia,POSITIVE,0.999751627445221,0.999751627445221,Positive,User Interface & Experience
649,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,Google Play,Bank of Abyssinia,NEGATIVE,0.9992678761482239,-0.9992678761482239,Negative,Transaction Performance
650,This is help full i like ittttt,5,2025-02-14,Google Play,Bank of Abyssinia,POSITIVE,0.9977995753288269,0.9977995753288269,Positive,Customer Support
651,The is not functional at all?,2,2025-02-12,Google Play,Bank of Abyssinia,NEGATIVE,0.9997331500053406,-0.9997331500053406,Negative,General/Other
652,Best bank,5,2025-02-08,Google Play,Bank of Abyssinia,POSITIVE,0.9997438788414001,0.9997438788414001,Positive,General/Other
653,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,Google Play,Bank of Abyssinia,POSITIVE,0.9997236132621765,0.9997236132621765,Positive,User Interface & Experience
654,good,5,2025-02-05,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
655,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,Google Play,Bank of Abyssinia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
656,I have been using this app for two years.It is amazing.,5,2025-02-01,Google Play,Bank of Abyssinia,POSITIVE,0.9998595714569092,0.9998595714569092,Positive,General/Other
657,Good 👍,5,2025-01-31,Google Play,Bank of Abyssinia,POSITIVE,0.9998576641082764,0.9998576641082764,Positive,General/Other
658,Sad experience,1,2025-01-30,Google Play,Bank of Abyssinia,NEGATIVE,0.9990687966346741,-0.9990687966346741,Negative,General/Other
659,Always do update and that is annoying,3,2025-01-27,Google Play,Bank of Abyssinia,NEGATIVE,0.9994439482688904,-0.9994439482688904,Negative,General/Other
660,"Best app, somehow waiting a few minutes",5,2025-01-23,Google Play,Bank of Abyssinia,NEGATIVE,0.6387032866477966,-0.6387032866477966,Negative,General/Other
661,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,Google Play,Bank of Abyssinia,NEGATIVE,0.9946038126945496,-0.9946038126945496,Negative,General/Other
662,Whenever I try to sign in app close please fixed it out,2,2025-01-21,Google Play,Bank of Abyssinia,NEGATIVE,0.9976611137390137,-0.9976611137390137,Negative,General/Other
663,Beter,5,2025-01-21,Google Play,Bank of Abyssinia,POSITIVE,0.6771944165229797,0.6771944165229797,Positive,General/Other
664,Boa,4,2025-01-18,Google Play,Bank of Abyssinia,NEGATIVE,0.7410542964935303,-0.7410542964935303,Negative,General/Other
665,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,Google Play,Bank of Abyssinia,NEGATIVE,0.9979276657104492,-0.9979276657104492,Negative,Transaction Performance
666,Aadan Axmed Barkhadle,5,2025-01-17,Google Play,Bank of Abyssinia,POSITIVE,0.6127511262893677,0.6127511262893677,Positive,General/Other
667,😡😡😡🤬🤬🤬,1,2025-01-16,Google Play,Bank of Abyssinia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
668,Horrible customer service and app crashes Horrible!!,1,2025-01-15,Google Play,Bank of Abyssinia,NEGATIVE,0.9997913241386414,-0.9997913241386414,Negative,Reliability & Bugs
669,I love it,5,2025-01-14,Google Play,Bank of Abyssinia,POSITIVE,0.9998799562454224,0.9998799562454224,Positive,General/Other
670,Best,5,2025-01-14,Google Play,Bank of Abyssinia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
671,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,Google Play,Bank of Abyssinia,NEGATIVE,0.9985793828964233,-0.9985793828964233,Negative,General/Other
672,Good🙏,5,2025-01-12,Google Play,Bank of Abyssinia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
673,Like to much,5,2025-01-11,Google Play,Bank of Abyssinia,POSITIVE,0.9997984766960144,0.9997984766960144,Positive,General/Other
674,Thank you,5,2025-01-10,Google Play,Bank of Abyssinia,POSITIVE,0.9998352527618408,0.9998352527618408,Positive,General/Other
675,Perfect,5,2025-01-09,Google Play,Bank of Abyssinia,POSITIVE,0.9998517036437988,0.9998517036437988,Positive,General/Other
676,The best of best,5,2025-01-09,Google Play,Bank of Abyssinia,POSITIVE,0.9998393058776855,0.9998393058776855,Positive,General/Other
677,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,Google Play,Bank of Abyssinia,NEGATIVE,0.9016594886779785,-0.9016594886779785,Negative,User Interface & Experience
678,Boa,5,2025-01-06,Google Play,Bank of Abyssinia,NEGATIVE,0.7410542964935303,-0.7410542964935303,Negative,General/Other
679,Great 👍,5,2025-01-04,Google Play,Bank of Abyssinia,POSITIVE,0.9997692704200745,0.9997692704200745,Positive,General/Other
680,Fast and suitable for the customers.,5,2025-01-04,Google Play,Bank of Abyssinia,POSITIVE,0.9997920393943787,0.9997920393943787,Positive,"Transaction Performance, User Interface & Experience"
681,Good 👍,5,2025-01-03,Google Play,Bank of Abyssinia,POSITIVE,0.9998576641082764,0.9998576641082764,Positive,General/Other
682,Good app and helpful,5,2025-01-03,Google Play,Bank of Abyssinia,POSITIVE,0.9998565912246704,0.9998565912246704,Positive,Customer Support
683,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,Google Play,Bank of Abyssinia,NEGATIVE,0.9978498220443726,-0.9978498220443726,Negative,Transaction Performance
684,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,Google Play,Bank of Abyssinia,NEGATIVE,0.9992759823799133,-0.9992759823799133,Negative,General/Other
685,It doesn't work at all.,2,2025-01-02,Google Play,Bank of Abyssinia,NEGATIVE,0.9997771382331848,-0.9997771382331848,Negative,General/Other
686,this app is not available,1,2025-01-02,Google Play,Bank of Abyssinia,NEGATIVE,0.9997593760490417,-0.9997593760490417,Negative,General/Other
687,Best,5,2025-01-01,Google Play,Bank of Abyssinia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
688,Wow what amazing,5,2024-12-30,Google Play,Bank of Abyssinia,POSITIVE,0.9998555183410645,0.9998555183410645,Positive,General/Other
689,love it,5,2024-12-30,Google Play,Bank of Abyssinia,POSITIVE,0.9998753070831299,0.9998753070831299,Positive,General/Other
690,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,Google Play,Bank of Abyssinia,NEGATIVE,0.9733067750930786,-0.9733067750930786,Negative,General/Other
691,Lemn embi yilal??,5,2024-12-30,Google Play,Bank of Abyssinia,NEGATIVE,0.9906971454620361,-0.9906971454620361,Negative,General/Other
692,Good,5,2024-12-30,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
693,It's useless app downgraded.,1,2024-12-29,Google Play,Bank of Abyssinia,NEGATIVE,0.9998070597648621,-0.9998070597648621,Negative,General/Other
694,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,Google Play,Bank of Abyssinia,NEGATIVE,0.7652374505996704,-0.7652374505996704,Negative,Account Access Issues
695,Nice,5,2024-12-26,Google Play,Bank of Abyssinia,POSITIVE,0.9998552799224854,0.9998552799224854,Positive,General/Other
696,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,Google Play,Bank of Abyssinia,NEGATIVE,0.9997933506965637,-0.9997933506965637,Negative,General/Other
697,አይሰራም ሼም ነው፤,1,2024-12-23,Google Play,Bank of Abyssinia,NEGATIVE,0.8616328835487366,-0.8616328835487366,Negative,General/Other
698,Not that much bad,3,2024-12-22,Google Play,Bank of Abyssinia,POSITIVE,0.9988158941268921,0.9988158941268921,Positive,General/Other
699,Fine,5,2024-12-21,Google Play,Bank of Abyssinia,POSITIVE,0.9998335838317871,0.9998335838317871,Positive,General/Other
700,The dirtiest application ever seen...,1,2024-12-20,Google Play,Bank of Abyssinia,NEGATIVE,0.995487630367279,-0.995487630367279,Negative,General/Other
701,Nic ap,5,2024-12-19,Google Play,Bank of Abyssinia,POSITIVE,0.9873360991477966,0.9873360991477966,Positive,General/Other
702,The forest app ever,1,2024-12-19,Google Play,Bank of Abyssinia,POSITIVE,0.9840954542160034,0.9840954542160034,Positive,General/Other
703,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9967040419578552,-0.9967040419578552,Negative,General/Other
704,Bank of abissena,1,2024-12-17,Google Play,Bank of Abyssinia,POSITIVE,0.9480117559432983,0.9480117559432983,Positive,General/Other
705,Good,3,2024-12-16,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
706,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,Google Play,Bank of Abyssinia,NEGATIVE,0.9888866543769836,-0.9888866543769836,Negative,User Interface & Experience
707,GOOD,5,2024-12-15,Google Play,Bank of Abyssinia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
708,The worst banking app ever. Never works!,1,2024-12-14,Google Play,Bank of Abyssinia,NEGATIVE,0.9998007416725159,-0.9998007416725159,Negative,General/Other
709,Poorly functioning app,3,2024-12-13,Google Play,Bank of Abyssinia,NEGATIVE,0.999775230884552,-0.999775230884552,Negative,General/Other
710,Very nice,5,2024-12-13,Google Play,Bank of Abyssinia,POSITIVE,0.9998563528060913,0.9998563528060913,Positive,General/Other
711,Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,Google Play,Bank of Abyssinia,NEGATIVE,0.9998007416725159,-0.9998007416725159,Negative,General/Other
712,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,Google Play,Bank of Abyssinia,NEGATIVE,0.9997615218162537,-0.9997615218162537,Negative,General/Other
713,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,Google Play,Bank of Abyssinia,POSITIVE,0.9543282985687256,0.9543282985687256,Positive,Customer Support
714,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,Google Play,Bank of Abyssinia,NEGATIVE,0.9997000694274902,-0.9997000694274902,Negative,Transaction Performance
715,Nice,5,2024-12-07,Google Play,Bank of Abyssinia,POSITIVE,0.9998552799224854,0.9998552799224854,Positive,General/Other
716,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,Google Play,Bank of Abyssinia,NEGATIVE,0.9941067695617676,-0.9941067695617676,Negative,General/Other
717,It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,Google Play,Bank of Abyssinia,NEGATIVE,0.9996792078018188,-0.9996792078018188,Negative,General/Other
718,My attention is very important because it will be the most difficult time for me,5,2024-11-30,Google Play,Bank of Abyssinia,POSITIVE,0.9926175475120544,0.9926175475120544,Positive,General/Other
719,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,Google Play,Bank of Abyssinia,NEGATIVE,0.9998001456260681,-0.9998001456260681,Negative,"Account Access Issues, Transaction Performance"
720,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,Google Play,Bank of Abyssinia,POSITIVE,0.8064294457435608,0.8064294457435608,Positive,General/Other
721,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,Google Play,Bank of Abyssinia,NEGATIVE,0.9997996687889099,-0.9997996687889099,Negative,General/Other
722,exellent digital transaction of money,5,2024-11-27,Google Play,Bank of Abyssinia,NEGATIVE,0.9944479465484619,-0.9944479465484619,Negative,Transaction Performance
723,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,Google Play,Bank of Abyssinia,NEGATIVE,0.9997497200965881,-0.9997497200965881,Negative,General/Other
724,Best,5,2024-11-25,Google Play,Bank of Abyssinia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
725,Great,5,2024-11-25,Google Play,Bank of Abyssinia,POSITIVE,0.9998630285263062,0.9998630285263062,Positive,General/Other
726,👏👏👏,5,2024-11-24,Google Play,Bank of Abyssinia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
727,Money,5,2024-11-24,Google Play,Bank of Abyssinia,POSITIVE,0.9659324884414673,0.9659324884414673,Positive,General/Other
728,It needs more improvment,2,2024-11-24,Google Play,Bank of Abyssinia,NEGATIVE,0.998616099357605,-0.998616099357605,Negative,General/Other
729,Good app,5,2024-11-21,Google Play,Bank of Abyssinia,POSITIVE,0.9998493194580078,0.9998493194580078,Positive,General/Other
730,ab,3,2024-11-20,Google Play,Bank of Abyssinia,POSITIVE,0.9603193998336792,0.9603193998336792,Positive,General/Other
731,Ademtahir,5,2024-11-20,Google Play,Bank of Abyssinia,POSITIVE,0.9930110573768616,0.9930110573768616,Positive,General/Other
732,✌️✌️,5,2024-11-20,Google Play,Bank of Abyssinia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
733,Please this app on my android phone,3,2024-11-20,Google Play,Bank of Abyssinia,POSITIVE,0.648865282535553,0.648865282535553,Positive,General/Other
734,GOAT 🐐 🐐,5,2024-11-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9337347149848938,-0.9337347149848938,Negative,General/Other
735,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,Google Play,Bank of Abyssinia,NEGATIVE,0.9994460940361023,-0.9994460940361023,Negative,Transaction Performance
736,Fast and reliable,5,2024-11-18,Google Play,Bank of Abyssinia,POSITIVE,0.9998595714569092,0.9998595714569092,Positive,"Transaction Performance, Reliability & Bugs"
737,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,Google Play,Bank of Abyssinia,NEGATIVE,0.9998020529747009,-0.9998020529747009,Negative,General/Other
738,Very good,5,2024-11-14,Google Play,Bank of Abyssinia,POSITIVE,0.9998520612716675,0.9998520612716675,Positive,General/Other
739,One of the poorest mobile banking system,1,2024-11-13,Google Play,Bank of Abyssinia,NEGATIVE,0.9997566342353821,-0.9997566342353821,Negative,General/Other
740,❤❤❤❤❤❤,5,2024-11-12,Google Play,Bank of Abyssinia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
